|tema|create_video|video_id|author|hashtags|desc|_browser|lenguage|time_zone|source|stats
10|petro|2022-02-28 18:33:17|7069907851996613893|{'id': '316896513572528128', 'uniqueId': 'jessicablancox', 'nickname': 'Jessica Blanco', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_100x100.jpeg?x-expires=1651021200&x-signature=2aismC8vCuwMVXsjArLCFzcyd6s%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_720x720.jpeg?x-expires=1651021200&x-signature=qLomOv9nN6VBFEvNUO2gsxzyGTw%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=Sf6N%2Bi5HRmsiFhYtBogGwHiqIAA%3D', 'signature': '🇨🇴. Colombiana\n✒. Politóloga\n\n👇🏻 Más sobre mí 👇🏻', 'verified': False, 'secUid': 'MS4wLjABAAAAOI34rVMSks1c9blP_LDi8iz408FtYmowPVf-AlWReQ3SxfRRM1cI19u6UHRvCwDq', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1700949868345349', name='elecciones2022colombia'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='74165379', name='gustavobolivar'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1668359242489861', name='partidoliberal')]|@Gustavo Petro no le mienta a sus votantes #elecciones2022colombia #gustavopetro #pactohistorico #gustavobolivar #petro #partidoliberal|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 17100, 'shareCount': 893, 'commentCount': 1021, 'playCount': 195700}
11|petro|2022-03-15 14:40:08|7075414049416056070|{'id': '6888000336662381573', 'uniqueId': 'heriberto_puche', 'nickname': 'Heriberto Puche', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/129d6cb4b453f5fd2b589111ff8bf59d~c5_100x100.jpeg?x-expires=1651021200&x-signature=6f06NAuYRkDr4t%2FC9M2Q6GPc2FM%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/129d6cb4b453f5fd2b589111ff8bf59d~c5_720x720.jpeg?x-expires=1651021200&x-signature=RcUYEC3gt2ZP9a4t7caXnNTkepg%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/129d6cb4b453f5fd2b589111ff8bf59d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=5J8fwHjLISIBpjOGOeo7y9Vq7Wc%3D', 'signature': '📍   Cereté-Colombia\n  👨🏽\u200d🏫 Docente de Español y Literatura', 'verified': False, 'secUid': 'MS4wLjABAAAAuvpGKbeuxl96wb9rmI_-fzd1sX6-w5J0zeMQmpqqvnvq0htfuU9WsPHXAHGa29tt', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='229207', name='fyp'), TikTokApi.hashtag(id='42164', name='foryou'), TikTokApi.hashtag(id='88764338', name='foryoupage'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='20050', name='colombia')]|#fyp #foryou #foryoupage #petro #petropresidente #colombia|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 6761, 'shareCount': 322, 'commentCount': 307, 'playCount': 206100}
12|petro|2022-04-02 18:30:41|7082152992492784902|{'id': '6944488694234350597', 'uniqueId': 'carpediem271995', 'nickname': 'jjacob275', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b4e0f62f2e5b46222e509eca01798bea~c5_100x100.jpeg?x-expires=1651021200&x-signature=X1iD1mVU0KKAp7PT2DOSY7XT4RQ%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b4e0f62f2e5b46222e509eca01798bea~c5_720x720.jpeg?x-expires=1651021200&x-signature=8RFSyhyPhEqv3jaS2KbXL3Ds7gM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b4e0f62f2e5b46222e509eca01798bea~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=%2Fbtf9Sf6%2BO1tjwLX06AWA5W%2F328%3D', 'signature': 'Instagram: @juanplit', 'verified': False, 'secUid': 'MS4wLjABAAAA1rOp8Xguov2O7Y7RsWIB_G6EzpOJEbG3syziGZKamPDsI27NwUJNs0rxaT7Fx3bp', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='19336', name='humor'), TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='23145', name='jaja')]|🤣 #humor #politica #petro #jaja|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 67200, 'shareCount': 8599, 'commentCount': 1611, 'playCount': 661300}
13|petro|2022-03-05 20:27:50|7071792792447536390|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='10740206', name='preguntas'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='19011', name='challenge'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='1679125013083138', name='elecciones2022'), TikTokApi.hashtag(id='92732', name='sancocho')]|¿Qué otras cosas sobre mí les gustaría saber? Les leo 👀 #Preguntas #Petro #Challenge #petropresidente #elecciones2022 #sancocho|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 205900, 'shareCount': 2427, 'commentCount': 3383, 'playCount': 3000000}
14|petro|2022-03-04 20:05:03|7071415838296919302|{'id': '6841370032145581061', 'uniqueId': 'juanitagomezl', 'nickname': 'Juanita Gómez L', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0190bdf8a08d342d5a3c62094f97b39e~c5_100x100.jpeg?x-expires=1651021200&x-signature=%2Fdanj1fhwuo9doG83HNdMP29aHs%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0190bdf8a08d342d5a3c62094f97b39e~c5_720x720.jpeg?x-expires=1651021200&x-signature=UCQsx11Rn1b%2BiJarZF34TP3YO%2Fg%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0190bdf8a08d342d5a3c62094f97b39e~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=T7Q2HgKR746pcWKlVwiDI6%2Fhrk4%3D', 'signature': 'Periodista 📲🌎\nLa de las noticias 🙋🏻\u200d♀️\nVamos por 1M 🙏🏼🤩🙏🏼', 'verified': True, 'secUid': 'MS4wLjABAAAAmgr6wlwrIZuKS5YPX7fEsKjhr7iyTDe6-73ISpLSTukPoio5SckzRT2-Ff4MJAtM', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='18063794', name='elecciones'), TikTokApi.hashtag(id='8245904', name='noticias'), TikTokApi.hashtag(id='58843', name='politics')]|Petro ganaría en primera y segunda vuelta según encuesta Invamer #elecciones #noticias #politics|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 114400, 'shareCount': 8759, 'commentCount': 10300, 'playCount': 2200000}
15|petro|2022-03-18 11:22:30|7076476376064347397|{'id': '6958131086988739590', 'uniqueId': 'huger702', 'nickname': 'huger702', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fa7e77c23653d0d357f255ee9a71892~c5_100x100.jpeg?x-expires=1651021200&x-signature=n1HvZe4vziPP6ljnFHamjetloNo%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fa7e77c23653d0d357f255ee9a71892~c5_720x720.jpeg?x-expires=1651021200&x-signature=p80G2EZk88kaGx2%2FGqks9QsaJJU%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2fa7e77c23653d0d357f255ee9a71892~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=TUxFgM%2FmYQEEk%2B0MCwnmaIMLMMY%3D', 'signature': 'Ya no se pueden montar videos por disque son peligrosos sean serios', 'verified': False, 'secUid': 'MS4wLjABAAAAWvSzuPEBAA6uwRTsmHDYEfDacroNtrF_e_3q2K6arJgN3MJefc_QOx08QowN9qLU', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[]|Petro despeina a fico|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 23000, 'shareCount': 5822, 'commentCount': 1586, 'playCount': 753700}
16|petro|2022-03-14 20:03:18|7075126244232219909|{'id': '17726880', 'uniqueId': 'andressvanegass', 'nickname': 'Andres Vanegas', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff241698e9473ab1a48162addb88218~c5_100x100.jpeg?x-expires=1651021200&x-signature=VmSCNKPAj11vDDmYWBY14IArgY4%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff241698e9473ab1a48162addb88218~c5_720x720.jpeg?x-expires=1651021200&x-signature=vxgt9G04myJADWbVhYCCf8NjaUM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eff241698e9473ab1a48162addb88218~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=O%2BWt%2FTU7iWC7zhCFQDYiQIIvfQI%3D', 'signature': 'Temas de actualidad.\n\n🌎📚🇨🇴🐈🐕👩\u200d🏫👨🏻\u200d⚕️\n\nPolítica', 'verified': False, 'secUid': 'MS4wLjABAAAAr9BUV9gd2zuvcR5OUjf_e5xsHql3uSjz1w81987AFDc', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='18063794', name='elecciones'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='10350602', name='presidente'), TikTokApi.hashtag(id='697786', name='debate'), TikTokApi.hashtag(id='881199', name='semana')]|Petro peina A Fico? #elecciones #pactohistorico #petro #petropresidente @pactohistoricocolombia @Gustavo Petro @Fico Gutiérrez #presidente #debate #semana|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 54900, 'shareCount': 4603, 'commentCount': 2006, 'playCount': 1100000}
17|petro|2022-02-06 05:57:20|7061549168917089542|{'id': '7058052912362619910', 'uniqueId': 'nosoyidiotautil', 'nickname': 'No seas idiota Útil', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/327dca23e95b4795f235a84955dc6981~c5_100x100.jpeg?x-expires=1651021200&x-signature=GsGAK%2FAHaRmWGqZ%2FlpSUCfFmF3U%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/327dca23e95b4795f235a84955dc6981~c5_720x720.jpeg?x-expires=1651021200&x-signature=TLsFai0b0IuibeuSbTBSQvnlfe8%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/327dca23e95b4795f235a84955dc6981~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=pTqeZx6AwUrPlwwkMVoVTgqG8Mw%3D', 'signature': 'No seas idiota útil ni de Uribe ni de petro', 'verified': False, 'secUid': 'MS4wLjABAAAACKyHR2DaJ2dUplAjljT5PoezddPGqa5j0D29sG--c-PezyKB9dbZLpksan_cXo93', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='20050', name='colombia')]|No que solo había tomado un arma de juguete? #petro #gustavoPetro #colombia|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 9536, 'shareCount': 1667, 'commentCount': 654, 'playCount': 399300}
18|petro|2022-02-14 09:45:44|7064576712515915013|{'id': '7011842278067389445', 'uniqueId': 'petro_presidente', 'nickname': 'petro_presidente', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_100x100.jpeg?x-expires=1651021200&x-signature=rCD8T48SoAAJFTprPGQkyAMA0jg%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_720x720.jpeg?x-expires=1651021200&x-signature=EUDv9kvlYhkWEf%2F%2FNahEey7Z6hA%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b963e1aead6b9ed6c18702611c75f8c~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=HkShqojIpu4u8EVzPA%2BAIS3hDQ0%3D', 'signature': 'Por el cambio, por la vida y verdadero progreso de Colombia!', 'verified': False, 'secUid': 'MS4wLjABAAAAFDpQ54a9sAMLPmKUPYe9_7SSc1rIIINN0XWcOXiVvmmUWE7MuU-XxnCWjcMLDwTO', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 3, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='463225', name='colombianos'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente')]|#gustavopetro #colombianos #petropresidente|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 14200, 'shareCount': 2257, 'commentCount': 1250, 'playCount': 244900}
19|petro|2022-02-19 22:20:51|7066626723781168390|{'id': '6908343870137664517', 'uniqueId': 'eco.aneko', 'nickname': 'Nicolas Isaza', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_100x100.jpeg?x-expires=1651021200&x-signature=zQqgjNo7pLI26H77CcG096ww9x8%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_720x720.jpeg?x-expires=1651021200&x-signature=c8ok6aCEBrhzXfBqz2i2XzIQzMM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3ab9b3d4706231f3c7e424dab619688~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=SaVS1NDOJTB6s9Vp93ttZGRme6c%3D', 'signature': 'Activismo socioambiental✊🏽🇨🇴\n🌱Venta productos eco en IG\nTwitter: ecoaneko', 'verified': False, 'secUid': 'MS4wLjABAAAAm2y08hFLkW7kFlQWG2yrpjaI54BBg6lS7_U6r5j0fFrbzShR-x0nlSLMYBZoDhlM', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='42478', name='colombiano'), TikTokApi.hashtag(id='83040567', name='politica'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1705215324986374', name='eleccionescolombia2022')]|Responder a @minecraftpau03 preguntas a @gustavopetrooficial #colombiano #politica #petro #eleccionescolombia2022|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 183800, 'shareCount': 13000, 'commentCount': 6438, 'playCount': 2100000}
20|petro|2022-01-21 19:59:05|7055828722951245062|{'id': '316896513572528128', 'uniqueId': 'jessicablancox', 'nickname': 'Jessica Blanco', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_100x100.jpeg?x-expires=1651021200&x-signature=2aismC8vCuwMVXsjArLCFzcyd6s%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_720x720.jpeg?x-expires=1651021200&x-signature=qLomOv9nN6VBFEvNUO2gsxzyGTw%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c0c6e7a64e82998088f3877556539165~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=Sf6N%2Bi5HRmsiFhYtBogGwHiqIAA%3D', 'signature': '🇨🇴. Colombiana\n✒. Politóloga\n\n👇🏻 Más sobre mí 👇🏻', 'verified': False, 'secUid': 'MS4wLjABAAAAOI34rVMSks1c9blP_LDi8iz408FtYmowPVf-AlWReQ3SxfRRM1cI19u6UHRvCwDq', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1687864609688578', name='franciamarquez'), TikTokApi.hashtag(id='1700949868345349', name='elecciones2022colombia'), TikTokApi.hashtag(id='1684074945231890', name='pactohistorico'), TikTokApi.hashtag(id='7691930', name='petro')]|¿Realmente #franciamarquez no ha hecho nada? #elecciones2022colombia #pactohistorico #petro|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 394100, 'shareCount': 39100, 'commentCount': 6512, 'playCount': 2800000}
21|petro|2022-02-08 14:41:12|7062426341030890758|{'id': '6797183169813545989', 'uniqueId': 'lokillotiktok', 'nickname': 'Lokillo Florez', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b13b1169acc935d5912a84bef7f9139a~c5_100x100.jpeg?x-expires=1651021200&x-signature=14kHR3RnD43yRDUVUicF1BMP0%2F8%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b13b1169acc935d5912a84bef7f9139a~c5_720x720.jpeg?x-expires=1651021200&x-signature=Sz3uhFDye40CRM5cZhEfkO6Zupk%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b13b1169acc935d5912a84bef7f9139a~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=zrSgHgtfIupNrDiePKoMRYEEous%3D', 'signature': 'Cuenta oficial. Contacto para eventos en www.lokillo.com o en 3138533419.', 'verified': False, 'secUid': 'MS4wLjABAAAADLzuwJ66_918JzqFJvoonpCU2oN0u3kyTlOR7pg1lBa0CgAFLRl8K9njQBbLbPbC', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='4187656', name='lokillo'), TikTokApi.hashtag(id='1654469717528581', name='lokilloflorez'), TikTokApi.hashtag(id='143516', name='comedia'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='224370', name='borracho'), TikTokApi.hashtag(id='20884', name='viral')]|Petro borracho? 🤔 #lokillo #lokilloflorez #comedia #petro #borracho #viral|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 81300, 'shareCount': 33200, 'commentCount': 3985, 'playCount': 2000000}
22|petro|2022-01-04 17:16:57|7049478498645298437|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1658885222206469', name='gustavopetro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente'), TikTokApi.hashtag(id='83040567', name='politica')]|¿Cuando sea presidente de #Colombia, aceptaría un proyecto de reelección?#petro #gustavopetro #petropresidente #politica|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 102800, 'shareCount': 3542, 'commentCount': 3963, 'playCount': 2200000}
23|petro|2022-02-02 18:05:03|7060252361800928517|{'id': '6891272227842278401', 'uniqueId': 'gustavopetrooficial', 'nickname': 'Gustavo Petro', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_100x100.jpeg?x-expires=1651021200&x-signature=swZA%2FyFQdMKQ14l69j3BNJKvJ2A%3D', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_720x720.jpeg?x-expires=1651021200&x-signature=2VjtBeapXsVOPHL9Qeh9vY43IiM%3D', 'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb619eef1bb8214eb14570e51cbd2b5d~c5_1080x1080.jpeg?x-expires=1651021200&x-signature=CUI2eQrOUchR%2BPpRmZ0restYReI%3D', 'signature': 'Candidato presidencial\nHaremos de Colombia una potencia mundial de la vida', 'verified': True, 'secUid': 'MS4wLjABAAAAhdLULqt90LNePE7T7qt_VQX5aRQ5avOhM3guc6RvoW9gw_xtopmRk7jg0HwWR8FK', 'secret': False, 'ftc': False, 'relation': 0, 'openFavorite': False, 'commentSetting': 0, 'duetSetting': 0, 'stitchSetting': 0, 'privateAccount': False}|[TikTokApi.hashtag(id='1661382562887685', name='aprendeentiktok'), TikTokApi.hashtag(id='20050', name='colombia'), TikTokApi.hashtag(id='7691930', name='petro'), TikTokApi.hashtag(id='1595769331561478', name='petropresidente')]|Me hicieron confesar #aprendeentiktok #colombia #petro #petropresidente|<TikTokApi.browser_utilities.browser.browser object at 0x7f0a08bc5d90>|en|America/Bogota|Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1|{'diggCount': 49800, 'shareCount': 663, 'commentCount': 1122, 'playCount': 987400}
